id	lastName	givenName1	givenName2	dateOfBirth	sex	isAlive	locality	postcode	originalContext	recordDate
500036206	FLIPPIN	FELICIA	IONA	1947-09-07	F	Y	Cronulla	2230	null	2006-04-21
500036201	SALISBURY	BRYANT	GREG	1981-05-11	M	Y	USA	International	null	2002-06-17
500036200	STINNETT	CEDRICK	CONRAD	1942-11-09	M	Y	Poland	International	null	2000-04-27
500036203	PEDEN	ALONZO	JASON	1955-12-21	M	Y	Fitzroy North	3068	null	2014-02-16
500036202	SISON	KIRK	BARRY	1986-12-07	M	N	Spotswood	3015	null	2017-09-25
500036197	DOLAN	GERTIE	DIXIE	1979-06-05	F	Y	Lithuania	International	null	2012-07-05
500036196	MOYER	MARIA	ANTHONY	1943-04-28	M	Y	Myanmar/Burma	International	null	2001-06-02
500036199	KISH	MARGUERITE	LILIANA	1972-04-24	F	Y	Harris Park	2150	null	2006-07-19
500036198	HARBAUGH	CHRISTEN	CASEY	1971-03-25	F	Y	Kellyville	2155	null	2008-08-07
500036193	FEELEY	ZENA	BELVA	1957-09-21	F	Y	Carbrook	4130	null	2002-08-26
500036192	HOMER	BRANDEE	TERA	1993-01-05	F	Y	Moorabbin Airport	3194	null	2015-08-28
500036195	BURNHAM	JENNETTE	JACQUE	1969-03-22	F	Y	Carlton (Vic.)	3053	null	2007-03-13
500036194	YARBROUGH	ODESSA	ROMA	1956-09-12	F	Y	Prahran	3181	null	2013-02-07
500036221	KISSINGER	GERTIE	ARIANA	1996-07-24	F	Y	Eight Mile Plains	4113	null	2009-08-08
500036220	MARCONI	NOE	DARON	1977-08-03	M	Y	Armenia	International	null	1999-09-11
500036223	NORBERG	ANGELLA	HORTENSIA	1994-12-17	F	Y	Roselands	2196	null	2015-05-14
500036222	WITTIG	CHADWICK	TRISTAN	1990-09-11	M	Y	Cape Verde	International	null	2003-01-08
500036217	MUNCY	CARLTON	LINWOOD	1977-07-28	M	Y	Figtree	2525	null	2010-09-06
500036216	RHODE	DARRICK	CHAD	1948-08-07	M	Y	Canning Vale	6155	null	2013-01-23
500036219	HEUER	LULA	SOPHIA	1986-07-08	F	Y	Gabon	International	null	2001-04-14
500036218	MARIE	KIRK	STACEY	1966-10-19	M	Y	Greenvale (Vic.)	3059	null	2011-03-23
500036213	OAKLEY	LYNNETTE	ERA	1990-11-19	F	Y	Rooty Hill	2766	null	2000-01-22
500036212	GORMAN	CARMEL	DEB	1948-08-18	F	Y	Carindale	4122	null	2010-09-11
500036215	SHANLEY	GLEN	BENNETT	1952-03-09	M	Y	Gerroa	2534	null	2008-10-22
500036214	POTEET	MADGE	ZELLA	1963-02-05	F	Y	Keilor Downs	3038	null	2015-01-22
500036209	SPURLIN	KITTY	MARISSA	1963-02-25	F	Y	Crawley	6009	null	2007-10-05
500036208	PROVENCHER	MARCELLE	CARMEL	1942-06-05	F	Y	Bankstown	2200	null	2007-07-28
500036211	ARMOUR	EDNA	ALBERTA	1973-07-19	F	Y	Netherlands	International	null	1998-04-07
500036210	MORRISSETTE	ENA	HOLLIE	1998-04-10	F	Y	Burundi	International	null	2002-03-01
500036109	BROWNLOW	TODD	FREDERICK	1947-07-06	M	Y	Burundi	International	null	2007-06-20
500036108	LEEK	FRED	OSVALDO	1976-02-10	M	N	Fiji	International	null	2005-04-21
500036111	KIEFER	SHERWOOD	MARKUS	1939-06-14	M	N	Niger	International	null	2008-11-15
500036110	EWERT	SALLIE	TOMASA	1948-03-22	F	N	Homebush (Qld)	4740	null	2013-12-05
500036105	HARGRAVE	TYREE	ROGELIO	1965-11-25	M	Y	Honduras	International	null	2008-05-13
500036104	NORTHROP	ELMO	RHETT	1969-06-07	M	Y	Blackburn North	3130	null	2013-06-16
500036107	BOOTHE	CORRINE	KRISTYN	1965-03-18	F	Y	Tanawha	4556	null	2012-12-10
500036106	HUPP	BRANDIE	KATHERINE	1969-01-25	F	Y	Port Noarlunga South	5167	null	2003-06-07
500036101	DUGGINS	HARLAN	ELBERT	1965-03-09	M	Y	Honduras	International	null	2008-09-11
500036100	AULTMAN	SANJUANITA	ALMA	1950-07-22	F	Y	Cambodia	International	null	2014-03-09
500036103	SEIDEL	BRANT	LUCIANO	1948-08-01	M	N	Frenchs Forest	2086	null	2016-01-08
500036102	BRYCE	JEFFREY	LAWERENCE	2001-07-18	M	Y	Seaford Meadows	5169	null	2006-11-14
500036097	WELCH	MIKEL	JEROME	1973-05-20	M	Y	South Korea	International	null	2000-02-28
500036096	NEVELS	JARROD	WILMER	1979-02-24	M	Y	New Zealand	International	null	2002-05-13
500036099	MILLER	JERRY	MERLE	2008-04-03	M	Y	Basin Pocket	4305	null	2013-10-19
500036098	DONNELL	JASMIN	ROBERTA	1994-03-07	F	Y	Wentworth Point	2127	null	2009-09-17
500036125	ANTHONY	FAWN	CORI	1985-12-21	F	Y	Guyana	International	null	2014-04-17
500036124	TRAPP	WYATT	FILIBERTO	1990-09-09	M	Y	Hillier	5116	null	2010-01-19
500036127	SWAN	JOSEPH	RILEY	1947-09-10	M	N	Joyner	4500	null	2016-05-08
500036126	HAMBRICK	MARYANN	VICKEY	1953-04-15	F	Y	Somalia	International	null	2007-11-04
500036121	BYRAM	CORNELIUS	FIDEL	1955-07-01	M	Y	Honduras	International	null	2008-08-09
500036120	CUMBERLAND	TRISH	SHONDA	1951-03-21	F	Y	Harlaxton	4350	null	2002-06-16
500036123	GRIFFITH	TRISTAN	ADAN	1978-12-09	M	N	Arana Hills	4054	null	2004-02-20
500036122	BARDEN	KERI	EVE	1972-11-19	F	Y	Laos	International	null	1998-08-24
500036117	MCCULLOUGH	SHIRLEY	GERALDO	1969-06-25	M	Y	North Epping	2121	null	2014-07-07
500036116	BROWNELL	JAYSON	WELDON	1952-05-12	M	Y	Croydon Park (SA)	5008	null	2012-02-13
500036119	WHITTINGTON	QUINTON	ERICK	1957-06-23	M	Y	Germany	International	null	2010-01-22
500036118	EIDSON	TRINIDAD	VIRGIL	1955-09-13	M	Y	North Epping	2121	null	2004-01-17
500036113	MANGUS	EZRA	MCKINLEY	1943-09-06	M	Y	Marsfield	2122	null	2004-08-05
500036112	FIORE	PRECIOUS	JODIE	1977-03-25	F	Y	Frankston South	3199	null	2000-06-13
500036115	LAW	EUGENIO	BERNARD	1941-11-19	M	Y	Croydon (NSW)	2132	null	2000-09-04
500036114	STIGALL	CHANA	ALLYSON	1942-05-23	F	N	Chad	International	null	2008-07-16
500036141	BOX	KEVEN	OSVALDO	1944-08-15	M	Y	Cameroon	International	null	2000-11-27
500036140	MCKINLEY	CARSON	EDWARDO	2005-12-27	M	Y	Mount Rascal	4350	null	2011-12-15
500036143	BLODGETT	DONOVAN	EMIL	1994-10-07	M	Y	Fiji	International	null	1998-04-03
500036142	CANALE	ALISON	KACEY	1988-03-15	F	Y	Reservoir (Vic.)	3073	null	2006-03-10
500036137	KRIEGER	GWEN	GISELA	1975-04-28	F	Y	Samoa	International	null	2017-11-20
500036136	MANDEL	DWAIN	DANA	1938-06-11	M	Y	Woodford (NSW)	2778	null	1998-10-21
500036139	NOWAK	MI	SADE	1949-12-13	F	N	Guadeloupe	International	null	2010-08-17
500036138	ROMANS	CHRISTA	KRIS	1950-08-07	F	Y	Chipping Norton	2170	null	2007-12-21
500036133	KALB	JOELLEN	BEA	1958-04-23	F	N	Mount Hawthorn	6016	null	2012-02-01
500036132	DAVIS	IDA	PILAR	1948-05-13	F	N	Berriedale	7011	null	2009-12-03
500036135	PINNEY	DOUGLAS	JERE	1973-02-17	M	Y	Japan	International	null	2003-10-12
500036134	GAULT	LAMONT	JOSHUA	1973-08-09	M	Y	Bridgeman Downs	4035	null	2011-08-16
500036129	GROTE	PHILLIP	WALLY	1964-06-27	M	Y	Reservoir (Vic.)	3073	null	2013-12-07
500036128	THEOBALD	SOPHIE	ADELAIDA	1979-11-27	F	Y	Wiley Park	2195	null	2003-04-06
500036131	RAWSON	DANIEL	HANS	1981-12-20	M	Y	Seaforth (NSW)	2092	null	2002-09-03
500036130	TUNSTALL	JOSUE	BERNIE	2002-09-22	M	Y	Ngunnawal	2913	null	2011-03-16
500036157	DOW	JOLENE	MAYBELLE	1978-01-16	F	Y	Winfield	4670	null	2002-12-16
500036156	SPENCE	KATHRINE	TERRA	1963-06-24	F	Y	Carole Park	4300	null	2010-04-12
500036159	HUNSBERGER	MA	EMILIE	2008-01-08	F	Y	Klemzig	5087	null	2014-02-08
500036158	DUNTON	LARUE	CHRISSY	1961-08-19	F	N	Innisplain	4285	null	2016-11-23
500036153	MAIDEN	HEDWIG	MARIA	1967-12-14	F	Y	Noranda	6062	null	2016-06-13
500036152	WOODWORTH	MARGO	MARLA	1980-03-11	F	Y	Castle Hill (NSW)	2154	null	2012-11-24
500036155	JESSEN	EVAN	DEVIN	1957-06-21	M	Y	Chad	International	null	2011-06-01
500036154	KRESS	ANTONE	MERVIN	1992-07-27	M	Y	Queenstown (SA)	5014	null	2006-01-04
500036149	FREDERICKS	JAMES	ULYSSES	1968-07-13	M	Y	Sandgate (Qld)	4017	null	2015-10-01
500036148	GORMLEY	BERT	FOSTER	1987-04-26	M	Y	Minto Heights	2566	null	2015-12-11
500036151	MULHOLLAND	KIRSTEN	INGE	2006-04-15	F	Y	Clontarf (NSW)	2093	null	2015-06-11
500036150	VINYARD	RIGOBERTO	WALLY	2000-01-04	M	Y	Solomon Islands	International	null	2012-12-26
500036145	SHORT	LYN	MECHELLE	1952-09-22	F	N	Lesotho	International	null	2017-06-22
500036144	FREDERICKSON	ROBBY	KEITH	1950-06-14	M	Y	Lesotho	International	null	1999-02-09
500036147	OKEEFE	TONI	BOBBI	1989-04-11	F	Y	Derrimut	3030	null	2001-08-08
500036146	COCHRANE	RICHARD	VIKKI	1954-07-06	F	Y	South Albury	2640	null	2009-05-01
500035021	HENN	JANIE	GLORIA	1986-03-18	F	Y	Black Rock (Vic.)	3193	null	2008-09-22
500035020	ASHMAN	ISMAEL	FRANCESCO	1964-06-11	M	Y	St Leonards (Tas.)	7250	null	2007-12-18
500035023	COAKLEY	EUGENE	ANGELO	1986-10-04	M	N	Heidelberg Heights	3081	null	1998-04-14
500035022	FEASTER	BASIL	ED	1993-02-26	M	Y	Bungowannah	2640	null	2001-04-01
500035017	KILBY	ALAN	HARLEY	1967-12-15	M	Y	Port Melbourne	3207	null	2016-08-19
500035016	BALES	NAN	TRISH	1980-03-19	F	Y	Trott Park	5158	null	2006-08-03
500035019	HEISER	AMBER	DORENE	1962-07-13	F	Y	Middle Ridge	4350	null	2015-01-14
500035018	HAGY	ALEXIS	DARIO	1950-10-06	M	Y	Thailand	International	null	2013-03-06
500035013	NIEMEYER	LEILANI	SHERON	1940-11-20	F	Y	Sassafras (Vic.)	3787	null	2007-07-18
500035012	JORDON	GIUSEPPE	NORMAND	1995-06-10	M	Y	Ebenezer (NSW)	2756	null	2004-10-05
500035015	GILLIES	VALENTINA	ANNA	1943-04-10	F	N	Ghana	International	null	2006-04-09
500035014	BECKNER	GUILLERMO	MARK	1976-11-03	M	Y	Sydenham (NSW)	2044	null	2017-06-04
500035009	WEHR	HILLARY	ALINA	1989-07-12	F	Y	Burrabadine	2830	null	2001-09-25
500035008	GLASS	FABIAN	RAFAEL	2002-07-20	M	Y	Chippendale	2008	null	2017-02-20
500035011	KENDALL	CYRUS	SAMUEL	1966-11-04	M	Y	Denistone East	2112	null	2011-08-23
500035010	HARNESS	NAPOLEON	FILIBERTO	1993-08-16	M	Y	Craigieburn	3064	null	2007-04-24
500035037	SEABROOK	HORACIO	JACOB	1995-09-08	M	Y	South Korea	International	null	2000-09-24
500035036	CRIBB	MA	VALARIE	1981-11-02	F	Y	Belrose	2085	null	2013-03-07
500035039	WADLEY	RITA	CINTHIA	1980-06-27	F	Y	Pinny Beach	2281	null	1999-01-10
500035038	FARLOW	MAXIMO	MOSES	1949-01-02	M	Y	Lebanon	International	null	2013-07-08
500035033	WEISE	MARGUERITE	ALLYSON	1994-08-14	F	Y	Doncaster East	3109	null	2017-04-08
500035032	VANBUREN	NAOMI	CHLOE	1943-06-03	F	Y	Wandana Heights	3216	null	2002-05-01
500035035	HILE	STEPHANY	CONSTANCE	1958-01-14	F	Y	The Gap (Brisbane - Qld)	4061	null	2003-02-12
500035034	MCREYNOLDS	DORIS	JANIS	1950-08-15	F	N	Loganholme	4129	null	2001-03-10
500035029	ZUKOWSKI	DOYLE	MEL	1960-01-26	M	Y	Woodburn (Richmond Valley - NSW)	2472	null	2002-04-14
500035028	BEAVER	MCKINLEY	NORBERT	1938-11-08	M	Y	France	International	null	2007-03-01
500035031	RIGBY	WELDON	CLYDE	1951-03-23	M	Y	Revesby	2212	null	2007-11-12
500035030	PEET	FLORENTINO	TED	1946-06-26	M	N	Norway	International	null	2012-03-03
500035025	TICHENOR	JESS	MOSHE	1971-11-25	M	Y	Oran Park	2570	null	2006-05-05
500035024	STEINBACH	TERRIE	LAUREN	2008-12-23	F	Y	Sefton Park	5083	null	2012-09-17
500035027	MAURO	DUDLEY	MILAN	1955-01-21	M	Y	Avondale Heights	3034	null	2002-09-11
500035026	PAWLAK	DONNY	ROCCO	1982-03-25	M	Y	Carseldine	4034	null	1999-02-27
500035053	PETTYJOHN	DANIELA	IN	1959-06-15	F	Y	Herdsmans Cove	7030	null	2016-01-16
500035052	DIGIROLAMO	MARCELLUS	HORACE	1935-06-08	M	N	Italy	International	null	2001-11-23
500035055	PIERCE	FIDEL	JACOB	1961-06-23	M	Y	Karragullen	6111	null	2000-04-21
500035054	VALENTI	TOMEKA	SANTA	1972-03-02	F	Y	Honduras	International	null	2009-07-27
500035049	SULLIVAN	GARY	LEOPOLDO	1932-06-17	M	N	Constitution Hill	2145	null	2001-10-03
500035048	DENT	NELSON	SIMON	1938-05-09	M	N	Castle Hill (NSW)	2154	null	2003-10-20
500035051	FISCUS	EMOGENE	ELVA	1965-09-25	F	Y	Lyndoch	5351	null	2010-01-16
500035050	GARRARD	ELIZA	JEANETTA	1975-10-24	F	Y	Eritrea	International	null	2009-06-25
500035045	BECKHAM	KEELY	ERIN	1937-01-12	F	N	Kelso (Qld)	4815	null	2006-12-07
500035044	KIDDER	SHANON	JOYCELYN	1989-10-11	F	Y	Brazil	International	null	1999-11-12
500035047	CHONG	STEFANI	LENORA	1935-02-28	F	N	Williamstown (Vic.)	3016	null	1999-08-26
500035046	PAULY	NOEL	ORVAL	1981-03-25	M	Y	Georgia	International	null	2017-08-25
500035041	LEU	ALONZO	SAMMIE	1982-09-10	M	Y	South Africa	International	null	2002-02-28
500035040	MARCHAND	ADINA	ELIDA	2006-08-02	F	Y	Mexico	International	null	2010-11-24
500035043	VANPELT	SHANTA	NOVELLA	1968-06-03	F	Y	South Morang	3752	null	2007-11-28
500035042	HUNTSMAN	LORRIE	SHARRON	2008-02-09	F	Y	Arundel	4214	null	2016-01-20
500035069	MARCHETTI	RUTHANN	ADRIAN	1975-04-02	F	Y	Earlwood	2206	null	2006-09-17
500035068	RENE	REVA	JOHNNA	1998-09-06	F	Y	Herne Hill (Vic.)	3218	null	2003-08-11
500035071	GIORDANO	LAVADA	EVON	1940-12-09	F	Y	South Africa	International	null	2002-09-01
500035070	SPRY	STACEY	MICHEAL	1989-09-03	M	Y	Coolbellup	6163	null	2010-06-01
500035065	BARKER	CARROL	MOHAMMED	1996-03-21	M	Y	Georgia	International	null	2007-11-04
500035064	CORY	LEOPOLDO	MARK	1998-05-03	M	Y	Blaxland (NSW)	2774	null	2016-12-06
500035067	STRASSER	SIERRA	GOLDA	1974-05-06	F	Y	Wandandian	2540	null	2011-11-22
500035066	NEUMAN	OMAR	AL	1953-11-16	M	Y	Willetton	6155	null	2010-01-22
500035061	MILLICAN	FELICA	RUTHANN	1973-12-24	F	Y	Sandstone Point	4511	null	2009-10-09
500035060	ZANDER	SADE	HARRIETTE	1963-02-21	F	Y	Tumby Bay	5605	null	2010-01-02
500035063	CRIBBS	ROMONA	KIRSTIN	1992-11-16	F	Y	Birkdale	4159	null	2003-10-22
500035062	PAWLOWSKI	FREDDIE	DEMETRIUS	1945-12-28	M	Y	Lindfield	2070	null	2001-09-15
500035057	SCHROCK	VON	JERROLD	1988-03-03	M	N	Malta	International	null	1999-11-07
500035056	BARR	CLAUDIO	NATHANAEL	1967-03-14	M	Y	Barrack Point	2528	null	2002-02-14
500035059	CLEGG	NEAL	KRAIG	1990-08-08	M	Y	Bannockburn (Qld)	4207	null	1999-09-14
500035058	SADDLER	ILSE	EVONNE	1998-10-07	F	Y	El Salvador	International	null	2014-08-14
500034957	LAURIE	MEGHAN	ELNORA	1956-06-01	F	Y	Mornington (Vic.)	3931	null	2006-08-13
500034956	DESMOND	LARISSA	REBECCA	1972-08-24	F	Y	Belimbla Park	2570	null	2010-01-01
500034959	BECHTOLD	DEVIN	FREDRICK	1954-03-01	M	Y	Kunda Park	4556	null	2012-01-07
500034958	MENG	JORDAN	VICTORIA	1959-11-18	F	Y	Gambia	International	null	2004-09-18
500034953	MIDDAUGH	IVETTE	LIZA	1965-06-19	F	Y	Camden Park (SA)	5038	null	2014-01-24
500034952	DULL	JOHNATHAN	MARC	2011-09-24	M	Y	High Range	2575	null	2017-01-10
500034955	BURT	DYLAN	MARTIN	1968-05-04	M	Y	Stratford (Qld)	4870	null	2007-11-27
500034954	SACKS	LIZA	RENATA	1966-08-02	F	Y	Hackett	2602	null	2007-02-04
500034949	JACOBSEN	LILLIE	JANNIE	1987-07-04	F	Y	Lebanon	International	null	2009-01-02
500034948	LONGENECKER	SHANIKA	JEANNETTE	1933-09-23	F	N	Chad	International	null	2002-02-11
500034951	PISANO	JOANNA	HELENA	1986-03-23	F	Y	Honduras	International	null	1998-03-10
500034950	MCHALE	TIERRA	DANNA	1978-06-08	F	Y	Wildwood	3429	null	2004-01-03
500034945	GRIZZLE	CARMELA	DENICE	1989-02-19	F	Y	Philippines	International	null	2003-03-26
500034944	SAUERS	TABITHA	LEILANI	1963-07-12	F	Y	Davistown	2251	null	2008-08-24
500034947	EDMONDSON	MYLES	AARON	1996-06-11	M	Y	Hampton Park	3976	null	2001-05-22
500034946	KLECKNER	FLOR	ZOE	2007-06-27	F	Y	Bulgaria	International	null	2011-09-03
500034973	PROBST	ANDREAS	MARCUS	1971-11-25	M	Y	Chile	International	null	2001-10-22
500034972	SEIBEL	SHARLA	JIMMIE	1952-07-22	F	Y	New Beith	4124	null	2013-02-25
500034975	BEEMAN	CLETUS	MERVIN	1964-08-22	M	Y	Artarmon	2064	null	2005-02-27
500034974	BEARDEN	LYNWOOD	PEDRO	1986-01-13	M	Y	Templestowe	3106	null	2001-05-20
500034969	PULVER	BRAD	MAYNARD	1960-12-08	M	Y	Finland	International	null	2016-10-07
500034968	WOODMAN	TRISH	DESSIE	1953-01-11	F	Y	Pagewood	2035	null	2010-03-10
500034971	LOUIE	SHAWNA	ALISHA	1987-10-07	F	Y	Gould Creek	5114	null	2006-06-04
500034970	WOODRUFF	GRANT	MARCUS	1994-12-27	M	Y	South Yarra	3141	null	2006-12-14
500034965	LANE	ANIBAL	HUNTER	1980-06-24	M	Y	Wandering	6308	null	2011-06-02
500034964	SESSOMS	FRANCIS	JOVITA	1952-08-07	F	Y	Parkville (Vic.)	3052	null	2015-01-26
500034967	BAYS	YVETTE	SONDRA	1998-03-12	F	Y	Wildwood	3429	null	2010-12-02
500034966	ROLLER	NELLA	ANNMARIE	1975-10-07	F	Y	Boisdale	3860	null	2002-02-15
500034961	ELROD	HERBERT	CLETUS	1958-07-08	M	Y	Calder Park	3037	null	2005-06-04
500034960	HUGO	LENNY	BASIL	1991-10-27	M	N	South Korea	International	null	2004-07-05
500034963	SCHARF	WINNIE	JANIE	1972-01-07	F	Y	Atwell	6164	null	2017-08-04
500034962	ELIASON	NOEL	NOELIA	1937-03-03	F	Y	Flinders (NSW)	2529	null	1999-04-06
500034989	SWEET	MARLENA	IVA	1986-08-03	F	Y	Trentham	3458	null	2008-09-06
500034988	SCHOTT	SHAYLA	ERNESTINA	1958-06-21	F	Y	Laravale	4285	null	2000-05-20
500034991	MCGEE	WM	OMAR	1953-01-23	M	Y	Liberia	International	null	2016-05-13
500034990	HENDLEY	RONNIE	BELVA	1983-05-12	F	Y	Fimiston	6432	null	2009-02-10
500034985	EBY	LEONARD	TRAVIS	1961-09-17	M	Y	Beach Holm	4818	null	2008-05-04
500034984	HOKE	YVONNE	MARION	1944-12-22	F	Y	Vietnam	International	null	2002-04-16
500034987	JASPER	HARLAN	MORGAN	1963-01-19	M	Y	Ghana	International	null	2000-07-09
500034986	HIPPS	SPENCER	FRANCES	1992-12-16	M	Y	Beldon	6027	null	2014-05-22
500034981	KAPLAN	GUILLERMO	NICOLAS	1958-03-08	M	Y	Gladstone Park	3043	null	2014-02-12
500034980	DRISKELL	BOBBY	WALLY	1971-08-02	M	Y	Togo	International	null	2015-04-27
500034983	KREGER	CLEVELAND	EARL	1974-03-17	M	Y	Panania	2213	null	2008-07-14
500034982	RAWLINGS	FERNANDO	LAVERN	2007-01-03	M	Y	Sheidow Park	5158	null	2014-10-11
500034977	EDGAR	VERN	AGUSTIN	1984-06-09	M	Y	Glass House Mountains	4518	null	2004-02-01
500034976	FEE	FERNANDO	ERNIE	1961-01-21	M	Y	Sunshine (NSW)	2264	null	1999-03-08
500034979	PLOURDE	IRVING	LLOYD	1997-02-03	M	Y	Eltham (Vic.)	3095	null	2012-08-04
500034978	EASTERLY	LESLEY	LOUANN	1958-01-06	F	Y	Guadeloupe	International	null	1999-11-19
500035005	ATCHISON	KENNETH	DONNELL	1990-01-19	M	Y	Guyana	International	null	2002-01-27
500035004	BRUCKNER	LINDY	TANYA	1960-11-07	F	Y	Royal National Park	2233	null	2017-01-26
500035007	MCGLYNN	MAE	CONNIE	1983-02-19	F	Y	Canada	International	null	1999-01-06
500035006	SHERIDAN	MORGAN	DAPHNE	1972-03-04	F	Y	Brazil	International	null	2011-06-13
500035001	CARNAHAN	TAMRA	URSULA	1947-05-06	F	N	Koonawarra	2530	null	2009-05-11
500035000	KATO	MCKINLEY	JULIAN	2008-11-20	M	Y	New Lambton Heights	2305	null	2014-02-09
500035003	KERWIN	MOSHE	LUCIANO	1975-06-18	M	Y	Worongary	4213	null	1999-06-07
500035002	PETERMAN	DESMOND	EMILIO	1999-12-15	M	Y	Atwell	6164	null	2013-12-19
500034997	ATHERTON	EDGAR	CARROL	1978-01-24	M	Y	Cranbourne West	3977	null	1998-12-03
500034996	POFF	CARLOTA	MARIBEL	1983-08-18	F	Y	Great Britain	International	null	2000-12-23
500034999	SOVA	NATHANIEL	JULES	1993-10-11	M	Y	Braeside	3195	null	2015-03-07
500034998	WHITED	NATHANAEL	PABLO	1964-06-02	M	Y	Taylors Hill	3037	null	2001-01-26
500034993	PEDERSEN	GERARDO	RICKY	1944-05-05	M	N	Canada	International	null	2012-01-23
500034992	BELVIN	RONNIE	LEE	1941-04-19	M	Y	Kew (Vic.)	3101	null	1998-03-21
500034995	REDFIELD	TOMAS	COY	1986-05-04	M	Y	Kanwal	2259	null	2003-07-09
500034994	THRIFT	RHIANNON	SHERRYL	1984-09-04	F	Y	India	International	null	2011-04-23
500034893	CRITES	MAXIE	PEARLIE	1974-10-02	F	Y	Bulgaria	International	null	2013-08-03
500034892	ELLENBURG	KARIN	GEORGE	1957-02-14	F	Y	Roleystone	6111	null	2010-07-01
500034895	MORTIMER	RUFUS	JED	1957-05-15	M	Y	Cape Verde	International	null	2017-04-25
500034894	COMEAU	LEE	MACKENZIE	1968-03-23	F	Y	Karrinyup	6018	null	2008-12-14
500034889	HON	TYRELL	ANDRE	1935-03-10	M	Y	Thornbury	3071	null	2002-05-02
500034888	MCCREERY	HOBERT	BRENDON	2003-02-09	M	Y	Old Toongabbie	2146	null	2017-01-11
500034891	LONGO	SIDNEY	GALEN	2004-04-14	M	Y	Norway	International	null	2013-02-01
500034890	GUILLOT	SHARON	CHERYL	1956-03-20	F	Y	Azerbaijan	International	null	2007-11-24
500034885	SWEATT	EARNEST	MORTON	1942-10-12	M	Y	Ghana	International	null	2001-06-01
500034884	VELLA	DIXIE	GERMAINE	1961-06-11	F	Y	Burpengary East	4505	null	1999-06-02
500034887	GUSTAFSON	SAM	PARKER	1990-03-04	M	Y	Carlingford	2118	null	2007-10-09
500034886	LAPLANTE	BOYCE	JAE	1980-05-25	M	Y	Flora Hill	3550	null	2013-05-02
500034881	DIMOND	HEIDI	BRIDGETT	1943-12-19	F	N	Avondale Heights	3034	null	2008-04-18
500034880	NORMAN	QUINTIN	LYLE	1976-03-20	M	Y	Briar Hill	3088	null	2001-10-16
500034883	BRINSON	CALEB	RHETT	1987-10-03	M	Y	Afghanistan	International	null	2012-08-17
500034882	MARCHESE	CORTEZ	ARMANDO	1988-04-12	M	Y	Azerbaijan	International	null	2011-06-11
500034909	HELMER	DEBBIE	MARVA	1957-07-24	F	N	Kensington (WA)	6151	null	2002-10-15
500034908	MCMULLEN	EMIL	DAMON	1982-12-05	M	Y	Great Britain	International	null	2011-02-15
500034911	CHESHIRE	JOHNNY	GINO	1972-10-19	M	Y	Burkina Faso	International	null	2004-12-23
500034910	BEACH	GUS	JEFFREY	1951-09-01	M	Y	Jordan	International	null	2013-02-28
500034905	TAIT	NEVILLE	KEVIN	1997-12-26	M	Y	Wondai	4606	null	2004-07-13
500034904	WYMER	DELMER	BLAINE	1971-06-22	M	Y	Clear Island Waters	4226	null	2007-12-27
500034907	DUVAL	SEBASTIAN	LARRY	1975-08-24	M	Y	Riverhills	4074	null	2000-04-25
500034906	TREADWAY	SUSANNE	ARMIDA	1991-01-24	F	Y	Hampton Park	3976	null	2011-03-16
500034901	REAMER	MACKENZIE	NAKIA	1986-05-01	F	Y	Brazil	International	null	2016-04-18
500034900	LAVINE	MINA	IONA	1998-03-24	F	Y	Waterloo Corner	5110	null	2011-01-05
500034903	CHABOT	JARROD	ALFRED	1979-10-23	M	Y	Whyalla	5600	null	2003-11-22
500034902	RAVEN	NICKI	CELINA	1969-03-27	F	Y	Chad	International	null	1999-07-27
500034897	SOK	OLIVIA	NILSA	1972-07-20	F	Y	Jamaica	International	null	2005-06-09
500034896	SCHNABEL	LYNDON	ROLLAND	2002-03-25	M	Y	Clifton Grove	2800	null	2008-04-20
500034899	JEFFREYS	DARON	ANDREA	1971-11-02	M	Y	Reservoir (Vic.)	3073	null	2004-04-16
500034898	MAN	MAURINE	DANICA	1986-06-20	F	Y	Cartwright	2168	null	2000-11-12
500034925	LAGRANGE	JOSE	LOLA	1978-06-23	F	Y	Dandenong South	3175	null	2012-08-15
500034924	RAMBO	FAUSTINO	SAMMIE	1977-01-05	M	Y	Brazil	International	null	2008-11-11
500034927	SCHUMAKER	LORRI	MISTY	1932-04-18	F	N	Holroyd	2142	null	1998-02-11
500034926	RIGG	CAROL	AGUSTIN	2002-06-15	M	Y	Wandal	4700	null	2012-09-20
500034921	MOUSER	MYRON	KEN	1933-04-16	M	N	Killarney Heights	2087	null	2002-08-26
500034920	HUMMEL	PHIL	JEREMIAH	1982-08-12	M	Y	Guyana	International	null	2011-05-13
500034923	NULL	CLEMENT	RANDOLPH	1956-06-03	M	Y	Killarney Vale	2261	null	1998-09-19
500034922	LUX	GARRY	CORY	1956-12-20	M	Y	Cyprus	International	null	1998-09-01
500034917	FRAKES	OTHA	CARMEN	1938-03-07	M	Y	Hyde Park (Qld)	4812	null	2003-10-11
500034916	BAREFOOT	JERALD	DONN	1986-10-24	M	Y	Urunga	2455	null	2015-03-17
500034919	BARRAS	LENNY	EDMUND	1969-03-20	M	Y	Kensington (NSW)	2033	null	2008-09-03
500034918	EASLEY	BRADFORD	HUGH	1962-01-28	M	Y	Carlingford	2118	null	2008-11-09
500034913	PRYOR	TYRELL	HARRY	1971-09-19	M	Y	Afghanistan	International	null	2006-03-22
